Day,StartTime,EndTime,Course,Group,Room
WEDNESDAY,13:00,13:50,Chemistry For Electronics Engineering,ECE 1.2,D710
TUESDAY,12:00,12:50,Chemistry For Electronics Engineering,ECE 1.2,D511
WEDNESDAY,12:00,12:50,Chemistry For Electronics Engineering,ECE 1.2,A108
MONDAY,11:50,13:20,Chemistry For Electronics Engineering,ECE 1.2,Chemistry Lab
MONDAY,15:00,16:40,Chemistry For Electronics Engineering,ECE 1.2,Chemistry Lab
FRIDAY,12:00,12:50,Environmental Science and Engineering,AIDS 1.4,B408
THURSDAY,09:00,09:50,Environmental Science and Engineering,AIDS 1.4,D410
SATURDAY,09:00,09:50,Environmental Science and Engineering,AIDS 1.4,D402
FRIDAY,14:00,14:50,Environmental Science and Engineering,MCT 1.2,D111
WEDNESDAY,11:00,11:50,Environmental Science and Engineering,MCT 1.2,C308
WEDNESDAY,16:00,16:50,Environmental Science and Engineering,MCT 1.2,C308
